gene	length	species	median	quant
13_distribution_divergence/01_input_alignments/OG0001187_disco_tree1_aligned_trim.faa	264	24	0.148806818319405	0
13_distribution_divergence/01_input_alignments/OG0008068_disco_tree1_aligned_trim.faa	439	30	0.150239967229593	0
13_distribution_divergence/01_input_alignments/OG0005420_disco_tree1_aligned_trim.faa	935	30	0.150424886444529	0
13_distribution_divergence/01_input_alignments/OG0010319_disco_tree1_aligned_trim.faa	199	31	0.150475544847474	0
13_distribution_divergence/01_input_alignments/OG0010640_disco_tree1_aligned_trim.faa	127	20	0.151241156656994	0
13_distribution_divergence/01_input_alignments/OG0005128_disco_tree1_aligned_trim.faa	428	19	0.151278256875635	0
13_distribution_divergence/01_input_alignments/OG0007896_disco_tree1_aligned_trim.faa	257	25	0.151470254666831	0
13_distribution_divergence/01_input_alignments/OG0000225_disco_tree1_aligned_trim.faa	180	17	0.151639741866592	0
13_distribution_divergence/01_input_alignments/OG0003791_disco_tree1_aligned_trim.faa	877	24	0.151796366529606	0
13_distribution_divergence/01_input_alignments/OG0006186_disco_tree1_aligned_trim.faa	1223	18	0.151833616876006	0
13_distribution_divergence/01_input_alignments/OG0004073_disco_tree1_aligned_trim.faa	2448	30	0.152207857031399	0
13_distribution_divergence/01_input_alignments/OG0006991_disco_tree1_aligned_trim.faa	265	31	0.152346204492675	0
13_distribution_divergence/01_input_alignments/OG0008343_disco_tree1_aligned_trim.faa	340	33	0.152719478374292	0
13_distribution_divergence/01_input_alignments/OG0011918_disco_tree1_aligned_trim.faa	78	28	0.152722923694262	0
13_distribution_divergence/01_input_alignments/OG0005193_disco_tree1_aligned_trim.faa	212	23	0.15277932729075	0
13_distribution_divergence/01_input_alignments/OG0008960_disco_tree1_aligned_trim.faa	318	34	0.153125319670667	0
13_distribution_divergence/01_input_alignments/OG0008886_disco_tree1_aligned_trim.faa	554	32	0.153131214979106	0
13_distribution_divergence/01_input_alignments/OG0003141_disco_tree2_aligned_trim.faa	127	32	0.153452906689237	0
13_distribution_divergence/01_input_alignments/OG0003577_disco_tree1_aligned_trim.faa	956	28	0.153699771138938	0
13_distribution_divergence/01_input_alignments/OG0009290_disco_tree1_aligned_trim.faa	778	32	0.153764294418841	0
13_distribution_divergence/01_input_alignments/OG0005452_disco_tree1_aligned_trim.faa	798	26	0.153966805885677	0
13_distribution_divergence/01_input_alignments/OG0001405_disco_tree2_aligned_trim.faa	461	31	0.155293701484904	0
13_distribution_divergence/01_input_alignments/OG0010213_disco_tree1_aligned_trim.faa	257	34	0.155602833785047	0
13_distribution_divergence/01_input_alignments/OG0007847_disco_tree1_aligned_trim.faa	426	30	0.155622804785806	0
13_distribution_divergence/01_input_alignments/OG0006163_disco_tree1_aligned_trim.faa	351	27	0.156405355218321	0
13_distribution_divergence/01_input_alignments/OG0004161_disco_tree1_aligned_trim.faa	1217	32	0.156838279113765	0
13_distribution_divergence/01_input_alignments/OG0008655_disco_tree1_aligned_trim.faa	590	28	0.156858622227199	0
13_distribution_divergence/01_input_alignments/OG0010106_disco_tree1_aligned_trim.faa	186	34	0.156920468183909	0
13_distribution_divergence/01_input_alignments/OG0010363_disco_tree1_aligned_trim.faa	451	33	0.156923469609812	0
13_distribution_divergence/01_input_alignments/OG0006123_disco_tree1_aligned_trim.faa	433	32	0.157056099805177	0
13_distribution_divergence/01_input_alignments/OG0007979_disco_tree1_aligned_trim.faa	569	34	0.157212664992455	0
13_distribution_divergence/01_input_alignments/OG0001252_disco_tree2_aligned_trim.faa	463	21	0.15735512499351	0
13_distribution_divergence/01_input_alignments/OG0005287_disco_tree1_aligned_trim.faa	542	30	0.157755262468258	0
13_distribution_divergence/01_input_alignments/OG0009189_disco_tree1_aligned_trim.faa	474	33	0.157758225274219	0
13_distribution_divergence/01_input_alignments/OG0006931_disco_tree1_aligned_trim.faa	454	28	0.157824600006175	0
13_distribution_divergence/01_input_alignments/OG0001451_disco_tree2_aligned_trim.faa	354	17	0.157829109520312	0
13_distribution_divergence/01_input_alignments/OG0001278_disco_tree1_aligned_trim.faa	421	31	0.158245145988329	0
13_distribution_divergence/01_input_alignments/OG0008195_disco_tree1_aligned_trim.faa	426	32	0.158328718988829	0
13_distribution_divergence/01_input_alignments/OG0003781_disco_tree1_aligned_trim.faa	1271	22	0.159140755725701	0
13_distribution_divergence/01_input_alignments/OG0006047_disco_tree1_aligned_trim.faa	531	33	0.159181492316438	0
13_distribution_divergence/01_input_alignments/OG0009856_disco_tree1_aligned_trim.faa	816	33	0.159432971791785	0
13_distribution_divergence/01_input_alignments/OG0006972_disco_tree1_aligned_trim.faa	406	20	0.159495693267	0
13_distribution_divergence/01_input_alignments/OG0005667_disco_tree1_aligned_trim.faa	541	20	0.159631379533372	0
13_distribution_divergence/01_input_alignments/OG0007350_disco_tree1_aligned_trim.faa	513	34	0.159875130087468	0
13_distribution_divergence/01_input_alignments/OG0007069_disco_tree1_aligned_trim.faa	244	31	0.160071269921187	0
13_distribution_divergence/01_input_alignments/OG0005271_disco_tree1_aligned_trim.faa	375	24	0.160127646902561	0
13_distribution_divergence/01_input_alignments/OG0009654_disco_tree1_aligned_trim.faa	80	30	0.160136685904206	0
13_distribution_divergence/01_input_alignments/OG0010445_disco_tree1_aligned_trim.faa	76	26	0.160227700189455	0
13_distribution_divergence/01_input_alignments/OG0007316_disco_tree1_aligned_trim.faa	175	34	0.160790383688139	0
13_distribution_divergence/01_input_alignments/OG0011679_disco_tree1_aligned_trim.faa	108	25	0.161284089446406	0
13_distribution_divergence/01_input_alignments/OG0007809_disco_tree1_aligned_trim.faa	354	20	0.161300094368851	0
13_distribution_divergence/01_input_alignments/OG0008514_disco_tree1_aligned_trim.faa	515	22	0.161461749082748	0
13_distribution_divergence/01_input_alignments/OG0002660_disco_tree1_aligned_trim.faa	414	18	0.161655420556694	0
13_distribution_divergence/01_input_alignments/OG0002788_disco_tree1_aligned_trim.faa	836	20	0.162039941869198	0
13_distribution_divergence/01_input_alignments/OG0010726_disco_tree1_aligned_trim.faa	327	33	0.162144448863599	0
13_distribution_divergence/01_input_alignments/OG0003721_disco_tree1_aligned_trim.faa	797	26	0.162369884213421	0
13_distribution_divergence/01_input_alignments/OG0001058_disco_tree2_aligned_trim.faa	2148	27	0.162410184130985	0
13_distribution_divergence/01_input_alignments/OG0009676_disco_tree1_aligned_trim.faa	442	34	0.162586007602646	0
13_distribution_divergence/01_input_alignments/OG0006748_disco_tree1_aligned_trim.faa	389	31	0.162660469159902	0
13_distribution_divergence/01_input_alignments/OG0008675_disco_tree1_aligned_trim.faa	270	32	0.162950559482991	0
13_distribution_divergence/01_input_alignments/OG0008994_disco_tree1_aligned_trim.faa	734	33	0.162990229249857	0
13_distribution_divergence/01_input_alignments/OG0007300_disco_tree1_aligned_trim.faa	441	27	0.163262766744049	0
13_distribution_divergence/01_input_alignments/OG0008090_disco_tree1_aligned_trim.faa	121	34	0.16381690471398	0
13_distribution_divergence/01_input_alignments/OG0009422_disco_tree1_aligned_trim.faa	255	33	0.163977421479514	0
13_distribution_divergence/01_input_alignments/OG0002004_disco_tree1_aligned_trim.faa	441	18	0.164091964094157	0
13_distribution_divergence/01_input_alignments/OG0007101_disco_tree1_aligned_trim.faa	341	32	0.164095325681089	0
13_distribution_divergence/01_input_alignments/OG0001478_disco_tree1_aligned_trim.faa	76	19	0.164713196608299	0
13_distribution_divergence/01_input_alignments/OG0002242_disco_tree1_aligned_trim.faa	364	29	0.165033556922928	0
13_distribution_divergence/01_input_alignments/OG0000225_disco_tree6_aligned_trim.faa	180	31	0.165411603224152	0
13_distribution_divergence/01_input_alignments/OG0008668_disco_tree1_aligned_trim.faa	520	34	0.165458782584542	0
13_distribution_divergence/01_input_alignments/OG0010654_disco_tree1_aligned_trim.faa	183	17	0.165572953464401	0
13_distribution_divergence/01_input_alignments/OG0008757_disco_tree1_aligned_trim.faa	525	32	0.16572706633472	0
13_distribution_divergence/01_input_alignments/OG0003110_disco_tree1_aligned_trim.faa	441	24	0.165833016138243	0
13_distribution_divergence/01_input_alignments/OG0001703_disco_tree2_aligned_trim.faa	187	20	0.166320387861262	0
13_distribution_divergence/01_input_alignments/OG0007073_disco_tree1_aligned_trim.faa	608	32	0.166593292791293	0
13_distribution_divergence/01_input_alignments/OG0010281_disco_tree1_aligned_trim.faa	137	32	0.167646922761434	0
13_distribution_divergence/01_input_alignments/OG0008410_disco_tree1_aligned_trim.faa	355	33	0.167995427476551	0
13_distribution_divergence/01_input_alignments/OG0000231_disco_tree1_aligned_trim.faa	428	18	0.168491754602114	0
13_distribution_divergence/01_input_alignments/OG0009464_disco_tree1_aligned_trim.faa	247	34	0.168554782314871	0
13_distribution_divergence/01_input_alignments/OG0001587_disco_tree2_aligned_trim.faa	272	20	0.168855184575671	0
13_distribution_divergence/01_input_alignments/OG0007988_disco_tree1_aligned_trim.faa	851	30	0.168862357464275	0
13_distribution_divergence/01_input_alignments/OG0010269_disco_tree1_aligned_trim.faa	408	34	0.168934981286699	0
13_distribution_divergence/01_input_alignments/OG0010093_disco_tree1_aligned_trim.faa	317	31	0.168973209605052	0
13_distribution_divergence/01_input_alignments/OG0001463_disco_tree2_aligned_trim.faa	534	30	0.16919226896663	0
13_distribution_divergence/01_input_alignments/OG0008067_disco_tree1_aligned_trim.faa	518	30	0.16934805016708	0
13_distribution_divergence/01_input_alignments/OG0006507_disco_tree1_aligned_trim.faa	190	32	0.16949412448931	0
13_distribution_divergence/01_input_alignments/OG0007368_disco_tree1_aligned_trim.faa	355	26	0.169502472279083	0
13_distribution_divergence/01_input_alignments/OG0007141_disco_tree1_aligned_trim.faa	107	33	0.169550823725955	0
13_distribution_divergence/01_input_alignments/OG0007646_disco_tree1_aligned_trim.faa	144	33	0.169600472953306	0
13_distribution_divergence/01_input_alignments/OG0008015_disco_tree1_aligned_trim.faa	226	28	0.169799049777897	0
13_distribution_divergence/01_input_alignments/OG0009548_disco_tree1_aligned_trim.faa	215	34	0.170072848199262	0
13_distribution_divergence/01_input_alignments/OG0003176_disco_tree1_aligned_trim.faa	908	20	0.170310936753953	0
13_distribution_divergence/01_input_alignments/OG0004546_disco_tree1_aligned_trim.faa	534	32	0.170378575138689	0
13_distribution_divergence/01_input_alignments/OG0006812_disco_tree1_aligned_trim.faa	283	31	0.170566281284407	0
13_distribution_divergence/01_input_alignments/OG0005619_disco_tree1_aligned_trim.faa	242	19	0.170669661123703	0
13_distribution_divergence/01_input_alignments/OG0002266_disco_tree1_aligned_trim.faa	777	31	0.171568858013783	0
13_distribution_divergence/01_input_alignments/OG0010440_disco_tree1_aligned_trim.faa	317	34	0.171593945322983	0
13_distribution_divergence/01_input_alignments/OG0006258_disco_tree1_aligned_trim.faa	346	21	0.171795172421579	0
13_distribution_divergence/01_input_alignments/OG0005689_disco_tree1_aligned_trim.faa	584	24	0.171843209715046	0
13_distribution_divergence/01_input_alignments/OG0010365_disco_tree1_aligned_trim.faa	171	33	0.171884227253944	0
13_distribution_divergence/01_input_alignments/OG0012176_disco_tree1_aligned_trim.faa	153	22	0.171957513336044	0
13_distribution_divergence/01_input_alignments/OG0004189_disco_tree1_aligned_trim.faa	180	26	0.172082701985922	0
13_distribution_divergence/01_input_alignments/OG0008657_disco_tree1_aligned_trim.faa	329	31	0.172259510586065	0
13_distribution_divergence/01_input_alignments/OG0008898_disco_tree1_aligned_trim.faa	195	31	0.172718629928673	0
13_distribution_divergence/01_input_alignments/OG0007004_disco_tree1_aligned_trim.faa	292	31	0.172745279721663	0
13_distribution_divergence/01_input_alignments/OG0005012_disco_tree1_aligned_trim.faa	135	32	0.172776571409005	0
13_distribution_divergence/01_input_alignments/OG0010739_disco_tree1_aligned_trim.faa	233	27	0.1729820860282	0
13_distribution_divergence/01_input_alignments/OG0005904_disco_tree1_aligned_trim.faa	240	29	0.173059337347847	0
13_distribution_divergence/01_input_alignments/OG0007522_disco_tree1_aligned_trim.faa	175	31	0.173718108100406	0
13_distribution_divergence/01_input_alignments/OG0010437_disco_tree1_aligned_trim.faa	149	33	0.173783364550411	0
13_distribution_divergence/01_input_alignments/OG0007819_disco_tree1_aligned_trim.faa	367	28	0.173800480634318	0
13_distribution_divergence/01_input_alignments/OG0008070_disco_tree1_aligned_trim.faa	422	33	0.174462921649859	0
13_distribution_divergence/01_input_alignments/OG0003701_disco_tree1_aligned_trim.faa	1102	29	0.174728357852771	0
13_distribution_divergence/01_input_alignments/OG0007528_disco_tree1_aligned_trim.faa	582	30	0.174730044646351	0
13_distribution_divergence/01_input_alignments/OG0001516_disco_tree1_aligned_trim.faa	4527	19	0.174860009148478	0
13_distribution_divergence/01_input_alignments/OG0009357_disco_tree1_aligned_trim.faa	408	32	0.174968100427497	0
13_distribution_divergence/01_input_alignments/OG0007363_disco_tree1_aligned_trim.faa	152	32	0.17502496419545	0
13_distribution_divergence/01_input_alignments/OG0004303_disco_tree1_aligned_trim.faa	290	30	0.176105873087732	0
13_distribution_divergence/01_input_alignments/OG0001899_disco_tree1_aligned_trim.faa	411	30	0.176248880001663	0
13_distribution_divergence/01_input_alignments/OG0008509_disco_tree1_aligned_trim.faa	122	33	0.176320309987424	0
13_distribution_divergence/01_input_alignments/OG0007035_disco_tree1_aligned_trim.faa	613	24	0.176387211818854	0
13_distribution_divergence/01_input_alignments/OG0008003_disco_tree1_aligned_trim.faa	360	33	0.176818274882363	0
13_distribution_divergence/01_input_alignments/OG0009172_disco_tree1_aligned_trim.faa	105	31	0.176895506481029	0
13_distribution_divergence/01_input_alignments/OG0000244_disco_tree4_aligned_trim.faa	667	28	0.177511894820881	0
13_distribution_divergence/01_input_alignments/OG0010613_disco_tree1_aligned_trim.faa	120	33	0.17789595393675	0
13_distribution_divergence/01_input_alignments/OG0008165_disco_tree1_aligned_trim.faa	533	32	0.178008902167231	0
13_distribution_divergence/01_input_alignments/OG0007734_disco_tree1_aligned_trim.faa	349	33	0.178204064075422	0
13_distribution_divergence/01_input_alignments/OG0002522_disco_tree2_aligned_trim.faa	2049	18	0.178234437646364	0
13_distribution_divergence/01_input_alignments/OG0008860_disco_tree1_aligned_trim.faa	454	32	0.178324777715982	0
13_distribution_divergence/01_input_alignments/OG0010542_disco_tree1_aligned_trim.faa	133	32	0.178733982773006	0
13_distribution_divergence/01_input_alignments/OG0010416_disco_tree1_aligned_trim.faa	99	27	0.178873510293148	0
13_distribution_divergence/01_input_alignments/OG0007460_disco_tree1_aligned_trim.faa	163	22	0.179271627015461	0
13_distribution_divergence/01_input_alignments/OG0006108_disco_tree1_aligned_trim.faa	543	33	0.179277620431487	0
13_distribution_divergence/01_input_alignments/OG0004891_disco_tree1_aligned_trim.faa	545	29	0.179426055615325	0
13_distribution_divergence/01_input_alignments/OG0003879_disco_tree1_aligned_trim.faa	1751	20	0.18003228474249	0
13_distribution_divergence/01_input_alignments/OG0007561_disco_tree1_aligned_trim.faa	368	27	0.180369135710034	0
13_distribution_divergence/01_input_alignments/OG0009276_disco_tree1_aligned_trim.faa	316	34	0.180374663932755	0
13_distribution_divergence/01_input_alignments/OG0009765_disco_tree1_aligned_trim.faa	205	31	0.18040178883274	0
13_distribution_divergence/01_input_alignments/OG0006570_disco_tree1_aligned_trim.faa	372	34	0.181192831450699	0
13_distribution_divergence/01_input_alignments/OG0001573_disco_tree2_aligned_trim.faa	732	30	0.181742857836021	0
13_distribution_divergence/01_input_alignments/OG0002796_disco_tree1_aligned_trim.faa	208	21	0.181867080944551	0
13_distribution_divergence/01_input_alignments/OG0010395_disco_tree1_aligned_trim.faa	315	19	0.181870841578906	0
13_distribution_divergence/01_input_alignments/OG0009740_disco_tree1_aligned_trim.faa	131	31	0.181880053353504	0
13_distribution_divergence/01_input_alignments/OG0009611_disco_tree1_aligned_trim.faa	410	34	0.182019710822594	0
13_distribution_divergence/01_input_alignments/OG0008598_disco_tree1_aligned_trim.faa	1174	33	0.182035396474803	0
13_distribution_divergence/01_input_alignments/OG0005822_disco_tree1_aligned_trim.faa	533	24	0.18203949445867	0
