gene	length	species	median
13_distribution_divergence/01_input_alignments/OG0007814_disco_tree1_aligned_trim.faa	340	33	0.152286344996202
13_distribution_divergence/01_input_alignments/OG0008151_disco_tree1_aligned_trim.faa	334	31	0.152354612454949
13_distribution_divergence/01_input_alignments/OG0008084_disco_tree1_aligned_trim.faa	440	30	0.152917459148657
13_distribution_divergence/01_input_alignments/OG0006374_disco_tree1_aligned_trim.faa	798	31	0.153149019161823
13_distribution_divergence/01_input_alignments/OG0008982_disco_tree1_aligned_trim.faa	554	32	0.153302055493554
13_distribution_divergence/01_input_alignments/OG0009950_disco_tree1_aligned_trim.faa	778	32	0.153764294418841
13_distribution_divergence/01_input_alignments/OG0011538_disco_tree1_aligned_trim.faa	108	26	0.15423878496274
13_distribution_divergence/01_input_alignments/OG0011604_disco_tree1_aligned_trim.faa	78	29	0.154439450661017
13_distribution_divergence/01_input_alignments/OG0006435_disco_tree1_aligned_trim.faa	265	32	0.154647364617552
13_distribution_divergence/01_input_alignments/OG0007287_disco_tree1_aligned_trim.faa	937	32	0.155074578576043
13_distribution_divergence/01_input_alignments/OG0007327_disco_tree1_aligned_trim.faa	2448	32	0.155711750775289
13_distribution_divergence/01_input_alignments/OG0009255_disco_tree1_aligned_trim.faa	80	30	0.155727050442596
13_distribution_divergence/01_input_alignments/OG0001202_disco_tree2_aligned_trim.faa	463	21	0.155838168424374
13_distribution_divergence/01_input_alignments/OG0005100_disco_tree1_aligned_trim.faa	542	29	0.156024318414832
13_distribution_divergence/01_input_alignments/OG0010094_disco_tree1_aligned_trim.faa	451	33	0.156305285294175
13_distribution_divergence/01_input_alignments/OG0008703_disco_tree1_aligned_trim.faa	590	28	0.15658107563056
13_distribution_divergence/01_input_alignments/OG0003815_disco_tree1_aligned_trim.faa	1217	32	0.156838279113765
13_distribution_divergence/01_input_alignments/OG0005145_disco_tree1_aligned_trim.faa	433	28	0.156924482010467
13_distribution_divergence/01_input_alignments/OG0007991_disco_tree1_aligned_trim.faa	569	34	0.157212664992455
13_distribution_divergence/01_input_alignments/OG0005609_disco_tree1_aligned_trim.faa	433	33	0.157358276309839
13_distribution_divergence/01_input_alignments/OG0001562_disco_tree2_aligned_trim.faa	274	24	0.157599576649527
13_distribution_divergence/01_input_alignments/OG0010369_disco_tree1_aligned_trim.faa	426	32	0.157842700797067
13_distribution_divergence/01_input_alignments/OG0003381_disco_tree1_aligned_trim.faa	877	21	0.157918985540495
13_distribution_divergence/01_input_alignments/OG0009066_disco_tree1_aligned_trim.faa	318	34	0.158043019736604
13_distribution_divergence/01_input_alignments/OG0007608_disco_tree1_aligned_trim.faa	144	32	0.158335811030648
13_distribution_divergence/01_input_alignments/OG0009784_disco_tree1_aligned_trim.faa	185	34	0.15867658416534
13_distribution_divergence/01_input_alignments/OG0007343_disco_tree1_aligned_trim.faa	454	32	0.15876850302521
13_distribution_divergence/01_input_alignments/OG0005081_disco_tree1_aligned_trim.faa	375	23	0.158893472065852
13_distribution_divergence/01_input_alignments/OG0008990_disco_tree1_aligned_trim.faa	426	30	0.159153503847384
13_distribution_divergence/01_input_alignments/OG0008143_disco_tree1_aligned_trim.faa	446	34	0.159226354783252
13_distribution_divergence/01_input_alignments/OG0009299_disco_tree1_aligned_trim.faa	474	33	0.159370343180369
13_distribution_divergence/01_input_alignments/OG0010044_disco_tree1_aligned_trim.faa	816	33	0.159632209306192
13_distribution_divergence/01_input_alignments/OG0006030_disco_tree1_aligned_trim.faa	1226	26	0.159804971931951
13_distribution_divergence/01_input_alignments/OG0010746_disco_tree1_aligned_trim.faa	127	27	0.160174109584825
13_distribution_divergence/01_input_alignments/OG0005185_disco_tree1_aligned_trim.faa	541	19	0.160224239272492
13_distribution_divergence/01_input_alignments/OG0008102_disco_tree1_aligned_trim.faa	121	34	0.160325728431549
13_distribution_divergence/01_input_alignments/OG0006280_disco_tree1_aligned_trim.faa	531	32	0.16043314171074
13_distribution_divergence/01_input_alignments/OG0006991_disco_tree1_aligned_trim.faa	244	31	0.160491827929705
13_distribution_divergence/01_input_alignments/OG0003458_disco_tree1_aligned_trim.faa	909	20	0.16060700592774
13_distribution_divergence/01_input_alignments/OG0001290_disco_tree2_aligned_trim.faa	418	31	0.160639246518424
13_distribution_divergence/01_input_alignments/OG0006008_disco_tree1_aligned_trim.faa	351	32	0.160999814971396
13_distribution_divergence/01_input_alignments/OG0007288_disco_tree1_aligned_trim.faa	935	20	0.161108817822584
13_distribution_divergence/01_input_alignments/OG0000252_disco_tree2_aligned_trim.faa	143	21	0.161176560108073
13_distribution_divergence/01_input_alignments/OG0008002_disco_tree1_aligned_trim.faa	515	22	0.161461749082748
13_distribution_divergence/01_input_alignments/OG0002504_disco_tree1_aligned_trim.faa	414	18	0.161655420556694
13_distribution_divergence/01_input_alignments/OG0010172_disco_tree1_aligned_trim.faa	327	34	0.161747475731823
13_distribution_divergence/01_input_alignments/OG0009107_disco_tree1_aligned_trim.faa	734	34	0.161807757153993
13_distribution_divergence/01_input_alignments/OG0008318_disco_tree1_aligned_trim.faa	171	34	0.16202228541309
13_distribution_divergence/01_input_alignments/OG0003846_disco_tree1_aligned_trim.faa	841	32	0.162111062986376
13_distribution_divergence/01_input_alignments/OG0001982_disco_tree1_aligned_trim.faa	1950	24	0.16216492149542
13_distribution_divergence/01_input_alignments/OG0001074_disco_tree2_aligned_trim.faa	2151	26	0.162310372255947
13_distribution_divergence/01_input_alignments/OG0002663_disco_tree1_aligned_trim.faa	836	20	0.16246295713013
13_distribution_divergence/01_input_alignments/OG0004596_disco_tree1_aligned_trim.faa	135	32	0.16267846092962
13_distribution_divergence/01_input_alignments/OG0007450_disco_tree1_aligned_trim.faa	587	32	0.162755665057086
13_distribution_divergence/01_input_alignments/OG0004021_disco_tree1_aligned_trim.faa	798	28	0.16325974302075
13_distribution_divergence/01_input_alignments/OG0010217_disco_tree1_aligned_trim.faa	76	27	0.163385910923537
13_distribution_divergence/01_input_alignments/OG0002043_disco_tree1_aligned_trim.faa	364	27	0.163620901873392
13_distribution_divergence/01_input_alignments/OG0004089_disco_tree1_aligned_trim.faa	462	31	0.163985353221657
13_distribution_divergence/01_input_alignments/OG0010009_disco_tree1_aligned_trim.faa	137	32	0.16408484127639
13_distribution_divergence/01_input_alignments/OG0008984_disco_tree1_aligned_trim.faa	255	33	0.164089351479866
13_distribution_divergence/01_input_alignments/OG0001429_disco_tree1_aligned_trim.faa	76	19	0.164713196608299
13_distribution_divergence/01_input_alignments/OG0008163_disco_tree1_aligned_trim.faa	520	34	0.164743025717011
13_distribution_divergence/01_input_alignments/OG0009142_disco_tree1_aligned_trim.faa	848	30	0.164897775425652
13_distribution_divergence/01_input_alignments/OG0006183_disco_tree1_aligned_trim.faa	386	23	0.165200449552309
13_distribution_divergence/01_input_alignments/OG0007506_disco_tree1_aligned_trim.faa	608	32	0.165315967690687
13_distribution_divergence/01_input_alignments/OG0000213_disco_tree6_aligned_trim.faa	180	31	0.165411603224152
13_distribution_divergence/01_input_alignments/OG0008252_disco_tree1_aligned_trim.faa	525	32	0.165647955111262
13_distribution_divergence/01_input_alignments/OG0007712_disco_tree1_aligned_trim.faa	283	24	0.165660698183343
13_distribution_divergence/01_input_alignments/OG0005328_disco_tree1_aligned_trim.faa	290	27	0.165811932037207
13_distribution_divergence/01_input_alignments/OG0007464_disco_tree1_aligned_trim.faa	226	29	0.166103204092512
13_distribution_divergence/01_input_alignments/OG0007751_disco_tree1_aligned_trim.faa	439	32	0.166339774234477
13_distribution_divergence/01_input_alignments/OG0005754_disco_tree1_aligned_trim.faa	534	33	0.166393254332488
13_distribution_divergence/01_input_alignments/OG0005104_disco_tree1_aligned_trim.faa	378	30	0.166623382724567
13_distribution_divergence/01_input_alignments/OG0007337_disco_tree1_aligned_trim.faa	355	34	0.167021176370158
13_distribution_divergence/01_input_alignments/OG0009995_disco_tree1_aligned_trim.faa	408	34	0.167206706435262
13_distribution_divergence/01_input_alignments/OG0010575_disco_tree1_aligned_trim.faa	487	31	0.167775635441369
13_distribution_divergence/01_input_alignments/OG0008172_disco_tree1_aligned_trim.faa	270	34	0.168053741607578
13_distribution_divergence/01_input_alignments/OG0001104_disco_tree3_aligned_trim.faa	433	21	0.168204828426145
13_distribution_divergence/01_input_alignments/OG0009144_disco_tree1_aligned_trim.faa	215	34	0.168321659430032
13_distribution_divergence/01_input_alignments/OG0010828_disco_tree1_aligned_trim.faa	233	27	0.16838185740714
13_distribution_divergence/01_input_alignments/OG0007291_disco_tree1_aligned_trim.faa	355	26	0.168922472829443
13_distribution_divergence/01_input_alignments/OG0009773_disco_tree1_aligned_trim.faa	317	31	0.168973209605052
13_distribution_divergence/01_input_alignments/OG0006364_disco_tree1_aligned_trim.faa	190	19	0.169166337018936
13_distribution_divergence/01_input_alignments/OG0008638_disco_tree1_aligned_trim.faa	518	30	0.169261896927432
13_distribution_divergence/01_input_alignments/OG0001217_disco_tree1_aligned_trim.faa	726	19	0.169278989859921
13_distribution_divergence/01_input_alignments/OG0008705_disco_tree1_aligned_trim.faa	107	32	0.169444938346409
13_distribution_divergence/01_input_alignments/OG0009040_disco_tree1_aligned_trim.faa	247	34	0.169962549860672
13_distribution_divergence/01_input_alignments/OG0010053_disco_tree1_aligned_trim.faa	454	32	0.17070120984237
13_distribution_divergence/01_input_alignments/OG0002102_disco_tree2_aligned_trim.faa	777	32	0.171421834004053
13_distribution_divergence/01_input_alignments/OG0010207_disco_tree1_aligned_trim.faa	317	34	0.171445885429348
13_distribution_divergence/01_input_alignments/OG0006453_disco_tree1_aligned_trim.faa	289	27	0.171500292658335
13_distribution_divergence/01_input_alignments/OG0008124_disco_tree1_aligned_trim.faa	333	20	0.171566135756003
13_distribution_divergence/01_input_alignments/OG0010098_disco_tree1_aligned_trim.faa	171	33	0.171884227253944
13_distribution_divergence/01_input_alignments/OG0003989_disco_tree1_aligned_trim.faa	180	26	0.172127462492859
13_distribution_divergence/01_input_alignments/OG0007998_disco_tree1_aligned_trim.faa	121	33	0.172452054268546
13_distribution_divergence/01_input_alignments/OG0001685_disco_tree2_aligned_trim.faa	187	20	0.172976694545179
13_distribution_divergence/01_input_alignments/OG0006101_disco_tree1_aligned_trim.faa	342	32	0.17323988856276
13_distribution_divergence/01_input_alignments/OG0003426_disco_tree1_aligned_trim.faa	957	22	0.173330196289607
13_distribution_divergence/01_input_alignments/OG0009457_disco_tree1_aligned_trim.faa	408	32	0.173699883711234
13_distribution_divergence/01_input_alignments/OG0010202_disco_tree1_aligned_trim.faa	149	33	0.173783364550411
13_distribution_divergence/01_input_alignments/OG0007277_disco_tree1_aligned_trim.faa	367	28	0.173800480634318
13_distribution_divergence/01_input_alignments/OG0001789_disco_tree2_aligned_trim.faa	363	32	0.174229232369155
13_distribution_divergence/01_input_alignments/OG0007528_disco_tree1_aligned_trim.faa	422	33	0.174259436640758
13_distribution_divergence/01_input_alignments/OG0005518_disco_tree1_aligned_trim.faa	584	25	0.175218841069859
13_distribution_divergence/01_input_alignments/OG0000239_disco_tree3_aligned_trim.faa	666	28	0.175248107616351
13_distribution_divergence/01_input_alignments/OG0005656_disco_tree1_aligned_trim.faa	531	24	0.175807657400985
13_distribution_divergence/01_input_alignments/OG0003667_disco_tree1_aligned_trim.faa	1103	30	0.176128046299792
13_distribution_divergence/01_input_alignments/OG0001880_disco_tree1_aligned_trim.faa	411	30	0.176248880001663
13_distribution_divergence/01_input_alignments/OG0006952_disco_tree1_aligned_trim.faa	613	24	0.176387211818854
13_distribution_divergence/01_input_alignments/OG0001417_disco_tree1_aligned_trim.faa	533	32	0.176421797227835
13_distribution_divergence/01_input_alignments/OG0003609_disco_tree1_aligned_trim.faa	125	20	0.176567287467792
13_distribution_divergence/01_input_alignments/OG0010420_disco_tree1_aligned_trim.faa	120	33	0.176787696403951
13_distribution_divergence/01_input_alignments/OG0008020_disco_tree1_aligned_trim.faa	360	33	0.176873185084392
13_distribution_divergence/01_input_alignments/OG0000215_disco_tree1_aligned_trim.faa	435	24	0.176987053790409
13_distribution_divergence/01_input_alignments/OG0008355_disco_tree1_aligned_trim.faa	513	34	0.177287285115568
13_distribution_divergence/01_input_alignments/OG0010055_disco_tree1_aligned_trim.faa	183	31	0.177365853866397
13_distribution_divergence/01_input_alignments/OG0008013_disco_tree1_aligned_trim.faa	175	31	0.17737050091801
13_distribution_divergence/01_input_alignments/OG0007305_disco_tree1_aligned_trim.faa	544	29	0.177418283892335
13_distribution_divergence/01_input_alignments/OG0007091_disco_tree1_aligned_trim.faa	533	33	0.177912445620521
13_distribution_divergence/01_input_alignments/OG0008400_disco_tree1_aligned_trim.faa	195	31	0.178415258605501
13_distribution_divergence/01_input_alignments/OG0007717_disco_tree1_aligned_trim.faa	349	34	0.178976429876205
13_distribution_divergence/01_input_alignments/OG0008079_disco_tree1_aligned_trim.faa	239	30	0.17944993819733
13_distribution_divergence/01_input_alignments/OG0006914_disco_tree1_aligned_trim.faa	372	34	0.180129670395437
13_distribution_divergence/01_input_alignments/OG0008837_disco_tree1_aligned_trim.faa	316	34	0.180355341018439
13_distribution_divergence/01_input_alignments/OG0010333_disco_tree1_aligned_trim.faa	133	32	0.180444203322536
13_distribution_divergence/01_input_alignments/OG0012076_disco_tree1_aligned_trim.faa	153	22	0.180474474708005
13_distribution_divergence/01_input_alignments/OG0009370_disco_tree1_aligned_trim.faa	205	31	0.180562914086059
13_distribution_divergence/01_input_alignments/OG0007667_disco_tree1_aligned_trim.faa	315	26	0.180569588211463
13_distribution_divergence/01_input_alignments/OG0008365_disco_tree1_aligned_trim.faa	277	33	0.18094861195524
13_distribution_divergence/01_input_alignments/OG0009287_disco_tree1_aligned_trim.faa	104	31	0.180948754850618
13_distribution_divergence/01_input_alignments/OG0008628_disco_tree1_aligned_trim.faa	1174	33	0.181267692084993
13_distribution_divergence/01_input_alignments/OG0009376_disco_tree1_aligned_trim.faa	175	33	0.181385663494408
13_distribution_divergence/01_input_alignments/OG0002667_disco_tree1_aligned_trim.faa	208	21	0.181390842135867
13_distribution_divergence/01_input_alignments/OG0006986_disco_tree1_aligned_trim.faa	368	27	0.181401529948999
13_distribution_divergence/01_input_alignments/OG0003869_disco_tree1_aligned_trim.faa	1751	23	0.181552788910848
13_distribution_divergence/01_input_alignments/OG0003861_disco_tree1_aligned_trim.faa	757	19	0.181891447335338
13_distribution_divergence/01_input_alignments/OG0009210_disco_tree1_aligned_trim.faa	411	34	0.182232716660957
13_distribution_divergence/01_input_alignments/OG0009602_disco_tree1_aligned_trim.faa	315	19	0.182251635660665
13_distribution_divergence/01_input_alignments/OG0004624_disco_tree1_aligned_trim.faa	806	28	0.182295749869674
13_distribution_divergence/01_input_alignments/OG0007701_disco_tree1_aligned_trim.faa	142	33	0.182388162875357
13_distribution_divergence/01_input_alignments/OG0007377_disco_tree1_aligned_trim.faa	406	31	0.182528797661501
13_distribution_divergence/01_input_alignments/OG0005113_disco_tree1_aligned_trim.faa	176	23	0.182581399995922
13_distribution_divergence/01_input_alignments/OG0009907_disco_tree1_aligned_trim.faa	131	30	0.183173935335862
13_distribution_divergence/01_input_alignments/OG0008913_disco_tree1_aligned_trim.faa	455	30	0.183211359449754
